id,	champion,	name,	description,	effect,	cost,	range
3,	13,	'Spell Flux',	'Ryze releases an orb of pure magical power that deals damage and bounces from the initial target up to 6 times.  Also gains bonus damage based on Ryze's maximum mana.  Targets hit have their magic resistance reduced.',	'Unleashes an orb that bounces to enemies or Ryze up to 5 times. Each bounce deals 50/70/90/110/130 (+0.35) plus 1% of Ryze's maximum Mana (+0.01) magic damage and reduces Magic Resist by 12/15/18/21/24 for 5 seconds.',	'60/70/80/90/100 Mana',	700
4,	13,	'Desperate Power',	'Ryze channels immense arcane power, he gains spell vamp and all of his spells deal area of effect damage.',	'Channels immense arcane power gaining 15/20/25% Spell Vamp, and 35/45/55 Movement Speed. Spells deal 50% area of effect damage for 5/6/ seconds.',	'No Mana ',	0
5,	13,	'Arcane Mastery',	'When Ryze casts a spell, all other spells have their cooldown reduced by 1 second.',	'',	'',	0
1,	113,	'Arctic Assault',	'Sejuani charges forward to deal magic damage and apply Frost to enemies. Sejuani stops upon colliding with an enemy champion.',	'Sejuani charges forward, dealing 60/90/130/170/210 (+0.4) magic damage and applying Frost to enemies. Sejuani stops upon colliding with an enemy champion.',	'70/75/80/85/90 Mana',	700
2,	113,	'Northern Winds',	'Sejuani summons an arctic storm around her which deals magic damage to nearby enemies every second. Damage is increased against enemies affected by Frost or Permafrost.',	'Sejuani summons an arctic storm around her for 6 seconds, dealing 12/20/28/36/44 (+0.1) (+0.01/0.0125/0.015/0.0175/0.02 [1/1.25/1.5/1.75/2% of maximum Health]) magic damage each second to nearby enemies.Damage is increased by 50% against enemies affected by Frost or Permafrost (0.015/0.01875/0.0225/0.02625/0.03 magic damage per second).',	'40 Mana',	350
3,	113,	'Permafrost',	'Sejuani converts Frost on nearby enemies to Permafrost, dealing magic damage and increasing the Movement Speed reduction dramatically.',	'Sejuani converts Frost on nearby enemies to Permafrost, dealing 60/110/160/210/260 (+0.5) magic damage and increasing the Movement Speed reduction to 30/40/50/60/70% for 3 seconds.',	'55 Mana',	900
4,	113,	'Glacial Prison',	'Sejuani throws her weapon, stunning the first enemy champion hit. Nearby enemies are stunned for a shorter duration.  All targets take magic damage and are affected by Frost.',	'Sejuani throws her weapon, stunning the first enemy champion hit for 2 seconds and all other nearby enemies for 1 second. All affected targets take 150/250/350 (+0.8) magic damage and are affected by Frost.',	'100 Mana',	1150
5,	113,	'Frost',	'Sejuani's basic attacks apply Frost, reducing enemy Movement Speed by 10% for 3 seconds.',	'',	'',	0
1,	35,	'Deceive',	'Shaco becomes invisible and teleports to target location. His next attack is guaranteed to critically strike.',	'Shaco teleports nearby and becomes invisible for 3.5 seconds.His next basic attack within the next 6 seconds will critically strike, dealing 140/160/180/200/220% damage (normal critical strikes deal 200% damage).',	'90/80/70/60/50 Mana',	400
2,	35,	'Jack In The Box',	'Shaco creates an animated Jack-in-the-Box at target location, which will wait, invisible, to Fear nearby units and attack them when some come nearby. ',	'Shaco creates a Jack in the Box at the target location. It will become invisible after 2 seconds, and pop out when an enemy comes near, fearing nearby enemies for 0.5/0.75/1/1.25/1.5 seconds and attacking them.Its attacks deal 35/50/65/80/95 (+0.2) magic damage and it lasts for 60 seconds while invisible or 5 seconds while firing. ',	'50/55/60/65/70 Mana',	425
3,	35,	'Two-Shiv Poison',	'Shaco's Shivs passively poison targets on hit, slowing them and applying a miss chance to minions. He can throw his Shivs to deal damage and poison the target.',	'Passive: While Two-Shiv Poison is ready to cast, Shaco's basic attacks reduce the target's Movement Speed by 10/15/20/25/30% for 2 seconds. Also reduces minions' chance to hit by 20/22.5/25/27.5/30% for 2 seconds.Active: Deals 50/90/130/170/210 (+1.0) (+1) magic damage to target enemy and reduces their Movement Speed by 10/15/20/25/30% for 3 seconds.',	'50/55/60/65/70 Mana',	625
4,	35,	'Hallucinate',	'Shaco creates an illusion of himself near him, which can attack nearby enemies. (Deals half damage to turrets.)  Upon death, it explodes, dealing damage to nearby enemies. ',	'Shaco vanishes briefly and reappears with a clone that lasts up to 18 seconds. The clone deals 75% of Shaco's damage and receives 50% increased damage.On death, the clone detonates, dealing 300/450/600 (+1) magic damage to nearby enemies.The clone can be controlled by holding the alt key and using the right mouse button or by reactivating this ability.',	'100 Mana',	0
5,	35,	'Backstab',	'Shaco deals 20% bonus damage when striking a unit from behind.',	'',	'',	0
1,	98,	'Vorpal Blade',	'Damages target unit and life taps him, healing allies that attack the target.',	'Deals 60/100/140/180/220 (+0.6) magic damage to target unit and marks them for 5 seconds.Allied spells and attacks against this target heal them for 6.0/10.0/14.0/18.0/22.0 (6/10/14/18/22 + 0.015 [1.5% of Shen's max Health]) over 3 seconds.Killing an enemy with Vorpal Blade restores 0.0 Health instantly instead.',	'60 Energy',	475
2,	98,	'Feint',	'Shen shields himself, absorbing incoming damage for a few seconds.',	'Shen shields himself, absorbing the next 70/115/160/205/250 (+0.6) damage. Lasts up to 3 seconds.While Feint holds, his attacks reduce Ki Strike's cooldown by an additional 1 second.',	'50 Energy',	0
3,	98,	'Shadow Dash',	'Shen dashes rapidly toward a target location, taunting enemy champions he encounters and dealing minor damage.',	'Shen dashes in a direction, dealing 50/85/120/155/190 (+0.5) magic damage to champions and taunting champions he collides with for 1.5 second(s).Taunted enemies are forced to attack Shen and deal 50% reduced damage.Restores 40 Energy per champion affected.',	'120 Energy',	575
4,	98,	'Stand United',	'Shen shields target allied champion from incoming damage, and soon after teleports to their location.',	'Places a shield on target allied champion, absorbing 250/550/850 (+1.35) damage for 5 seconds. After channeling for 3 seconds, Shen teleports to the target's location.',	'No Cost',	25000
5,	98,	'Ki Strike',	'Every 8 seconds, Shen's next attack deals bonus damage. Each time Shen attacks, Ki Strike's cooldown is reduced.',	'',	'',	0
1,	102,	'Twin Bite',	'Shyvana strikes twice on her next attack.Dragon Form: Twin Bite cleaves all units in front Shyvana.',	'Shyvana strikes twice on her next attack, dealing (+0.8/0.85/0.9/0.95/1.0) physical damage on the second attack. The bonus damage is equal to 80/85/90/95/100% of Shyvana's Attack Damage.Dragon Form: Twin Bite cleaves all units in front Shyvana.',	'No Cost',	0
2,	102,	'Burnout',	'Shyvana surrounds herself in fire, dealing magic damage per second to nearby enemies and moving faster for 3 seconds. The movement speed reduces over the duration of the spell.Dragon Form: Burnout scorches the ground beneath it, enemies on the scorched earth continue to take damage.',	'Shyvana deals 25/40/55/70/85 (+0.2) magic damage per second to nearby enemies and moves 30/35/40/45/50% faster for 3 seconds. Shyvana's Movement Speed bonus is reduced over time.Dragon Form: Burnout scorches the earth, continuing to damage enemies that stand on it.',	'No Cost',	325
3,	102,	'Flame Breath',	'Shyvana unleashes a fireball that deals damage to the first enemy it encounters and leaves cinders on the target that reduces their Armor for 4 seconds.Dragon Form: Flame Breath engulfs all units in a cone in front of her.',	'Shyvana unleashes a fireball that deals 80/125/170/215/260 (+0.6) magic damage and burns 15% of their Armor for 4 seconds.Dragon Form: Flame Breath engulfs all units in a cone in front of her.',	'No Cost',	925
4,	102,	'Dragon's Descent',	'Shyvana transforms into a dragon and takes flight to a target location. Enemies along her path take damage and are knocked toward her target location.Shyvana passively gains Armor and Magic Resistance. Defensive bonuses are doubled in Dragon Form.',	'Active: Shyvana transforms into a dragon and takes flight to a target location. Enemies along her path take 200/300/400 (+0.7) magic damage and are knocked toward her target location.Passive: Shyvana reinforces her scales, increasing her Armor and Magic Resist by 10/15/20. Defensive bonuses are doubled in Dragon Form.',	'6 Fury a Second',	1000
5,	102,	'Fury of the Dragonborn',	'Shyvana's melee attacks enhance her abilities.Twin Bite - Reduces the cooldown by 0.5 seconds.Burnout - Extends the duration by 1 second to a maximum of 6 seconds.Flame Breath - Deals 15% of the ability's damage to debuffed targets.Dragon's Descent - Attacks generate 2 Fury and Shyvana passively gains Fury over time while in human form.',	'',	'',	0
1,	27,	'Poison Trail',	'Leaves a trail of poison behind Singed, dealing damage to enemies caught in the path.',	'Toggle: Singed lays a poisonous trail that deals 22/34/46/58/70 (+0.3) magic damage per second.',	'13 Mana per Second',	0
2,	27,	'Mega Adhesive',	'Throws a vial of mega adhesive on the ground, slowing enemies who walk on it.',	'Leaves a sticky area on the ground for 5 seconds, slowing enemies in the area by 35/45/55/65/75% (lasts 1 second after leaving).',	'70/80/90/100/110 Mana',	1000
3,	27,	'Fling',	'Damages target enemy unit and flings them into the air behind Singed.',	'Singed flings an enemy over his shoulder, dealing 80/125/170/215/260 (+0.75) magic damage.',	'100/110/120/130/140 Mana',	125
4,	27,	'Insanity Potion',	'Singed drinks a potent brew of chemicals, granting him increased combat stats.',	'Singed drinks a potent brew of chemicals, granting him 35/50/65 Ability Power, Armor, Magic Resist, Movement Speed, Health Regeneration, and Mana Regeneration for 25 seconds.',	'150 Mana',	0
5,	27,	'Empowered Bulwark',	'Increases Singed's Health by 25 for every 100 Mana he has.',	'',	'',	0
1,	14,	'Cryptic Gaze',	'Sion's stare terrifies a single enemy, dealing damage and stunning them.',	'Blasts a single enemy, dealing 70/125/180/240/300 (+0.9) magic damage and stunning for 1.5 seconds.',	'100 Mana',	550
2,	14,	'Death's Caress',	'Sion surrounds himself with a damage-absorbing shield.  If the shield is not destroyed in 10 seconds then it will explode, dealing damage to surrounding enemies. Cast again after 4 seconds to manually detonate.',	'Sion surrounds himself with a shield which absorbs 100/150/200/250/300 (+0.9) damage. If the shield is not destroyed in 10 seconds, it will explode, dealing 100/150/200/250/300 (+0.9) magic damage to surrounding enemies.Cast again after 4 seconds to manually detonate.',	'70/80/90/100/110 Mana',	0
3,	14,	'Enrage',	'While active Sion gains Attack Damage at the cost of Health on each basic attack. Additonally, he permanently increases his maximum Health whenever he kills a unit.',	'Toggle: Sion's Attack Damage is increased by 25/35/45/55/65 and he permanently gains 1/1.5/2/2.5/3 maximum Health per kill. This bonus is doubled against Champions, large minions and large monstersTotal Health gained: +1.0/1.5/2.0/2.5/3.0',	'Costs 6/8/10/12/14 Health per Attack',	0
4,	14,	'Cannibalism',	'Sion consumes some of his enemies' life force on each attack, leeching health to himself and nearby allies. The smell of flesh also renews Sion's fervor, increasing his Attack Speed.  ',	'Grants Sion 50/75/100% Life Steal and 50% Attack Speed for 20 seconds. Additionally, Sion's basic attacks heal surrounding allies for 25/37.5/50% of the damage dealt.',	'100 Mana',	0
5,	14,	'Feel No Pain',	'Sion has a 40% chance to ignore up to 30/40/50 damage each time he is attacked.',	'',	'',	0
1,	15,	'Boomerang Blade',	'Sivir hurls her crossblade like a boomerang, dealing damage each way.',	'Sivir hurls her crossblade like a boomerang, which deals 60/105/150/195/240 (+1.0) (+0.5) physical damage to the first unit and 20% reduced damage to each subsequent target down to a minimum of 40%.',	'70/80/90/100/110 Mana',	1075
